Frame,Timestamp,PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
422,1674856657871.6,-26130.891304347828,-38048.82608695652,117038.23913043474,138666.30434782608,3935.347826086957,-62742.891304347824,1.44900000095,1.1250869450386956,0.07875408916585797,0.03450850065141873,-0.11038555462211501,-3.92628524133141,-29.954208183970625,4.902215736411258
423,1674856657904.93,-26123.30769230769,-38047.84615384616,117033.23076923074,138485.3076923077,3005.730769230769,-62467.42307692308,1.44900000095,1.14800000191,0.1727097293754303,0.03846536662492598,-0.14386056959213303,-4.490836431612796,-28.277060295235618,6.052918975690182
424,1674856657938.26,-26115.72,-38046.2,117029.16,138326.88,2476.04,-62248.56,1.44900000095,1.14800000191,0.20889238371682842,0.04443298236699245,-0.15841583715841193,-4.996701217086023,-25.397505462335342,7.0293923563969285
425,1674856657971.5898,-26104.868421052637,-38042.97368421053,117021.55263157895,138106.0,1888.7631578947367,-62065.131578947374,1.44900000095,1.14800000191,0.2602555989132173,0.05853005139248005,-0.1668822097493848,-5.6036201442062525,-20.467956618102708,6.778292810785021
426,1674856658004.9202,-26102.1875,-38039.34375,117009.5,137827.375,1297.78125,-61963.65625,1.44900000095,1.1620624884990625,0.21122314884010981,0.08503231283732789,-0.23733054351621627,-6.579965268294965,-17.081163003870884,5.038166280819492
427,1674856658038.25,-26103.703703703704,-38038.148148148146,117002.18518518518,137557.40740740742,1044.6296296296296,-61989.518518518526,1.44900000095,1.1779999733,0.12017518626183217,0.08052644044529343,-0.26977470354134875,-7.695492984490542,-14.315519976265115,2.5906719188741527
428,1674856658071.5798,-26097.418604651157,-38039.232558139534,116998.2093023256,137107.86046511628,953.0232558139536,-62100.976744186046,1.44900000095,1.1779999733,0.07450559289834885,0.03741465674144381,-0.233456035175755,-9.982402488233598,-9.358294881555098,-0.3585041542138683
429,1674856658104.9102,-26089.777777777777,-38040.38888888888,116996.94444444445,136660.61111111112,919.8888888888887,-62126.611111111124,1.44900000095,1.1779999733,0.12410913189420632,-0.010452316778259543,-0.12556855250232773,-11.668798363850044,-3.7793155113195653,-1.629715944081516
430,1674856658138.24,-26087.77083333333,-38041.083333333336,116993.97916666669,136050.35416666663,1016.6458333333336,-62150.25,1.44900000095,1.1779999733,0.15934431238150307,-0.029354764129108323,-0.08206861548803887,-15.072049157232728,-0.27986248895275523,-1.607479813425601
431,1674856658171.5698,-26083.809523809527,-38041.97619047618,116988.11904761904,134926.02380952382,1601.047619047619,-62126.90476190476,1.44900000095,1.1779999733,0.1361039773127767,-0.027439034529511002,-0.10091295565637308,-21.820591770916398,6.480928857391518,-0.2593036436317681
432,1674856658204.9,-26084.6,-38042.0,116985.6,134223.6,1939.4,-62122.8,1.44900000095,1.1779999733,0.051783271911807836,-0.016112800896528442,-0.11345617060786828,-24.372618307924867,10.196156724334603,0.03811481175092727
433,1674856658238.23,-26081.53333333333,-38042.288888888885,116984.84444444445,133412.2888888889,2283.444444444445,-62146.97777777777,1.44900000095,1.1779999733,0.062381382097275756,-0.012056798378883788,-0.09135657301573404,-26.38331163011441,12.669266151492787,0.03272712826675317
434,1674856658271.5598,-26065.844444444443,-38044.86666666667,116985.57777777775,131986.44444444447,2893.133333333333,-62134.355555555565,1.44900000095,1.1779999733,0.17966948870852897,-0.028907773751538645,-0.02541512664222802,-29.398769067265864,12.922163732545423,-0.07451428871777944
435,1674856658304.89,-26054.42857142857,-38047.642857142855,116986.0,131129.2142857143,3247.142857142857,-62100.642857142855,1.4490000009499997,1.1779999733,0.3017449021990897,-0.05643427140977562,0.004000444384909814,-30.946983752169853,13.078750452788748,0.22159399318612016
436,1674856658338.22,-26053.0,-38049.51063829787,116985.06382978725,130358.19148936168,3654.765957446808,-61974.31914893617,1.44900000095,1.1779999733,0.2853623499594675,-0.07222473610864812,0.0021941214142747654,-30.54406125668496,13.71459910597885,1.7267558414923918
437,1674856658371.55,-26052.711111111108,-38051.2,116984.71111111113,129342.11111111115,4233.4,-61586.84444444445,1.44900000095,1.1779999733,0.13134616010679925,-0.06333951883317256,-0.008667513103081616,-26.445915942311913,13.403975648663573,5.47564584215047
438,1674856658404.88,-26052.0,-38052.0,116984.0,128895.0,4358.333333333333,-61452.66666666666,1.44900000095,1.1779999733,0.024288138262993197,-0.04357574261496761,-0.02000200540964806,-22.344357674156083,11.112999167080979,6.480404585278038
439,1674856658438.21,-26052.0,-38052.760869565216,116984.0,128495.02173913045,4468.282608695652,-61255.30434782607,1.44900000095,1.1779999733,0.010001028751766693,-0.032505545643054745,-0.010639388964137228,-18.633549935757287,8.135970192178826,7.190860072035658
440,1674856658471.54,-26052.0,-38053.51111111111,116984.0,127843.08888888887,4593.733333333334,-60895.0,1.44900000095,1.1993332862884445,0.007111857717238243,-0.023113426881636017,-0.0071118577174611635,-14.991719008116254,3.6036944079666733,6.919129969236301
441,1674856658504.87,-26052.0,-38054.0,116984.0,127422.8108108108,4605.27027027027,-60621.40540540541,1.44900000095,1.20799994469,1.0130785099704553e-15,-0.020001953315755158,0.0,-14.723329717059727,2.469610542273857,8.313424470470961
442,1674856658538.2,-26052.0,-38054.0,116984.0,127275.85714285714,4618.857142857143,-60437.142857142855,1.4490000009499997,1.2208571263757142,1.0130785099704553e-15,-0.012392514554339854,0.0,-12.192847434828508,1.505893396753656,8.182427469223791
443,1674856658571.53,-26052.0,-38054.11363636364,116983.88636363635,127193.13636363635,4606.431818181818,-60267.363636363625,1.44900000095,1.2613863863770456,1.0130785099704553e-15,-0.0060258409863227025,-0.0011364746203247423,-6.5001707991679885,0.1269982458940134,6.276990120889308
444,1674856658604.86,-26052.0,-38055.0,116983.0,127194.08695652176,4311.413043478261,-59907.15217391304,1.44900000095,1.3348695558097827,1.0130785099704553e-15,-0.010000976657878413,-0.010000976657882379,-2.287472693233789,-2.938858270561356,7.143243394495474
445,1674856658638.1902,-26052.0,-38055.0,116983.0,127261.42857142855,3619.6785714285716,-59619.214285714275,1.4490000009499997,1.3589999675799995,1.0130785099704553e-15,-0.010000976657878413,-0.010000976657882379,-0.144299806063913,-9.99276156990781,8.180084550667713
446,1674856658671.52,-26052.0,-38055.0,116983.0,127307.06666666668,3139.8,-59396.13333333332,1.44900000095,1.35899996758,1.0130785099704553e-15,-0.008864502037632071,-0.00886450203756327,1.1394176445424644,-14.66778573381526,8.713170266489323
447,1674856658704.85,-26052.0,-38055.0,116983.0,127373.3,2564.325,-59085.225,1.44900000095,1.35899996758,1.0130785099704553e-15,0.0,0.0,1.7923088079243146,-17.47262189656121,8.220090823027256
448,1674856658738.1802,-26052.0,-38055.0,116983.0,127577.39024390244,1745.3902439024396,-58532.439024390245,1.44900000095,1.35899996758,1.0130785099704553e-15,0.0,0.0,3.15992865450639,-18.74474896819926,10.868830363107849
449,1674856658771.51,-26052.0,-38055.0,116983.0,128032.71739130435,964.5217391304348,-57727.41304347825,1.44900000095,1.35899996758,1.0130785099704553e-15,0.0,0.0,7.257249314787759,-21.754964315451787,16.68889164117935
450,1674856658804.8398,-26052.0,-38055.0,116983.0,128388.71428571428,577.0,-57171.28571428573,1.4490000009499997,1.3589999675799995,1.0130785099704553e-15,0.0,0.0,10.15519400469373,-19.87527652941562,19.141361835072342
451,1674856658838.1702,-26052.0,-38055.0,116983.0,128807.3125,203.1875,-56681.20833333334,1.44900000095,1.35899996758,1.0130785099704553e-15,0.0,0.0,12.300452544612265,-15.423591852289642,18.514178742567694
452,1674856658871.5,-26053.85294117647,-38054.382352941175,116983.0,129482.17647058824,-412.97058823529403,-56322.85294117648,1.44900000095,1.35899996758,-0.018531357195248403,0.0061771190651057255,0.0,14.496051271459047,-13.776314755000698,14.04700388890621
453,1674856658904.8298,-26055.0,-38054.0,116983.0,129909.68181818182,-728.5454545454545,-56115.454545454544,1.44900000095,1.35899996758,-0.030003149744723165,0.010001049914906392,0.0,15.211210881086716,-13.056770488703593,10.559348418494302
454,1674856658938.1602,-26055.0,-38054.0,116983.0,130445.96551724135,-1018.6551724137931,-56132.05172413793,1.44900000095,1.35899996758,-0.030003149744723165,0.010001049914906392,0.0,16.38817204611745,-12.219667050133006,5.492145091367283
455,1674856658971.49,-26055.0,-38054.0,116983.0,130787.0,-1168.5,-56228.5,1.44900000095,1.35899996758,-0.011471792549473751,0.0038239308497989982,0.0,13.049526675265573,-7.556044854397954,0.9436309060266647
456,1674856659004.82,-26056.555555555562,-38054.0,116982.22222222225,131081.38888888888,-1347.7962962962965,-56285.2962962963,1.44900000095,1.35899996758,-0.015557074801205271,0.0,-0.007778537400317709,11.718200761207923,-6.1931029386426175,-1.6985892353734402
457,1674856659038.15,-26057.0,-38054.0,116982.0,131635.43181818182,-1816.1136363636365,-56355.65909090909,1.44900000095,1.35899996758,-0.020001985874433057,0.0,-0.010000992937222673,11.895890281750662,-7.975408768313933,-2.236304275691467
458,1674856659071.48,-26057.0,-38054.0,116982.0,131906.0,-2057.0,-56380.0,1.44900000095,1.35899996758,-0.020001985874433057,0.0,-0.010000992937222673,11.191133467704262,-8.885902068061567,-1.515153118237766
459,1674856659104.81,-26058.038461538457,-38054.0,116981.48076923074,132269.36538461538,-2471.2115384615386,-56396.09615384616,1.44900000095,1.3636153661323076,-0.014830540679441414,0.0,-0.0074152703403635575,11.880965791407121,-11.235283921535617,-1.1081119436216984
460,1674856659138.14,-26059.0,-38054.0,116981.0,132955.0243902439,-3304.0,-56373.048780487814,1.44900000095,1.38900005817,-0.02000202375520566,0.0,-0.010001011877608969,13.197264740443535,-14.88037779991082,-0.17391219118239695
461,1674856659171.47,-26059.0,-38054.0,116981.0,133421.2105263158,-3799.421052631578,-56414.842105263175,1.44900000095,1.38900005817,-0.02000202375520566,0.0,-0.010001011877608969,15.153635334796528,-17.425973283171874,-0.34845339306613415
462,1674856659204.8,-26061.0,-38054.0,116981.0,133836.05405405405,-4185.2972972972975,-56479.18918918919,1.44900000095,1.38900005817,-0.02961834746474451,0.0,-0.004808197074156007,15.668467042559401,-17.14259267132581,-0.8310098185155402
463,1674856659238.13,-26061.285714285717,-38054.0,116980.85714285714,134423.7619047619,-4698.357142857143,-56493.83333333334,1.44900000095,1.38900005817,-0.02285939614861453,0.0,-0.0014287214164002797,14.688852652974788,-13.944970823699208,-1.2079645664267338
464,1674856659271.4602,-26063.0,-38054.0,116980.0,134963.03225806454,-5022.709677419355,-56634.03225806452,1.44900000095,1.38900005817,-0.04000380198044386,0.0,-0.010000924332351325,15.4197266987924,-12.234094806834227,-2.1921064041826748
465,1674856659304.79,-26063.0,-38054.0,116980.0,135313.73684210525,-5122.157894736842,-56763.157894736825,1.44900000095,1.38900005817,-0.020001848664690364,0.0,-0.010000924332351325,14.778300311588938,-9.369542076444034,-2.8399646574901785
466,1674856659338.12,-26063.444444444438,-38054.0,116979.77777777775,135759.73333333337,-5256.644444444444,-56893.177777777775,1.44900000095,1.38900005817,-0.021589284346375512,0.0,-0.010794642173521348,13.36100525954379,-5.583401796089113,-3.9938336562957644
467,1674856659371.4502,-26065.0,-38054.0,116979.0,136262.09677419355,-5352.451612903225,-57114.483870967735,1.44900000095,1.38900005817,-0.020001953315752472,0.0,-0.01000097665788238,12.991939594458747,-3.297748685178494,-4.804994825245064
468,1674856659404.78,-26065.0,-38054.0,116979.0,136565.68181818182,-5371.227272727273,-57273.863636363625,1.44900000095,1.38900005817,-0.020001953315752472,0.0,-0.01000097665788238,12.520694722426883,-2.4909384109233206,-5.1075678767417125
469,1674856659438.11,-26065.0,-38054.0,116979.0,136876.88095238095,-5386.880952380952,-57406.59523809524,1.44900000095,1.38900005817,-0.015557074801205268,0.0,-0.007778537400317711,11.172589501236471,-1.302493651325534,-5.134687712069748
470,1674856659471.44,-26066.33333333333,-38053.333333333336,116978.33333333331,137268.60416666663,-5426.041666666667,-57580.39583333334,1.44900000095,1.38900005817,-0.013334733219827885,0.0066673666099127836,-0.006667366610138386,10.066107874322496,-0.7359766541868834,-4.659599068048094
471,1674856659504.77,-26067.0,-38053.0,116978.0,137505.0,-5474.333333333333,-57699.06666666666,1.44900000095,1.38900005817,-0.020002050991794227,0.010001025495895955,-0.010001025495903258,9.394127907162545,-1.0311641742045417,-4.252458313034731
472,1674856659538.1,-26067.0,-38053.0,116978.0,137652.7741935484,-5493.322580645161,-57771.709677419356,1.44900000095,1.38900005817,-0.020002050991794227,0.010001025495895955,-0.010001025495903258,7.7597188903997045,-1.0645231084944549,-3.6515137172499093
473,1674856659571.43,-26068.875,-38053.0,116978.0,137894.30357142858,-5493.625,-57880.30357142857,1.4490000009499997,1.38900005817,-0.025419286362417932,0.003333658885981503,-0.0033336588857705053,6.257622835596815,-0.6758993612825485,-2.9993782434732856
474,1674856659604.76,-26069.65416965897,-38053.0,116977.89166625062,138022.7606123694,-5497.870849638941,-57961.48543081549,1.44900000095,1.38900005817,-0.026544426162338385,0.0,-0.0010834432987799826,5.178129492399486,-0.23539817331115861,-2.624451890107611
475,1674856659638.09,-26070.43333333333,-38053.0,116977.78333333335,138151.21666666667,-5502.116666666668,-58042.66666666666,1.44900000095,1.38900005817,-0.03433682388228284,0.0,-0.0021668782756654806,4.984929232675444,-0.08794947118283014,-2.7098424800171004
476,1674856659671.42,-26072.0,-38053.0,116977.0,138270.0,-5528.5,-58216.611111111124,1.44900000095,1.38900005817,-0.03125316682521287,0.0,-0.01000103404255691,3.7573399143047648,-0.34878599370816493,-3.363416596886758
477,1674856659704.75,-26071.10810810811,-38052.78378378379,116976.7837837838,138341.1891891892,-5553.189189189189,-58385.08108108107,1.44900000095,1.38900005817,-0.014540919261186383,0.0021623733313996755,-0.01107996407503837,3.184605465690088,-0.5532393553592467,-4.236382953337817
478,1674856659738.08,-26064.130434782608,-38050.130434782615,116973.80434782608,138423.47826086954,-5602.478260869565,-58650.586956521736,1.44900000095,1.38900005817,0.06303502651339388,0.028698454757317336,-0.039793798564957766,2.722890550173488,-1.0037158937351875,-6.0798093713439165
479,1674856659771.41,-26054.75,-38046.55,116969.75,138463.35,-5649.4,-58889.7,1.44900000095,1.38900005817,0.17251753453117946,0.06450656173529722,-0.0725073777790977,1.9336917576857313,-1.209121515284645,-6.731563783165517
480,1674856659804.74,-26047.172413793105,-38041.06896551724,116967.10344827586,138498.93103448275,-5672.862068965517,-59007.44827586207,1.44900000095,1.38900005817,0.23938100731724465,0.11715988632703407,-0.09681310646487905,1.5775754336364287,-1.196849114571297,-6.224297304344712
481,1674856659838.07,-26039.11111111111,-38037.2,116963.97777777778,138593.2888888889,-5704.977777777778,-59130.51111111111,1.44900000095,1.38900005817,0.2502183592173259,0.12931723872918402,-0.09827559468955564,1.6982750479662203,-1.0250987133900322,-4.799727784311269
482,1674856659871.4,-26034.775,-38031.275,116963.175,138679.775,-5738.5,-59296.375,1.44900000095,1.38900005817,0.19976982639170185,0.15276535249699072,-0.06575648033463294,2.1644677088965705,-0.8910894759553424,-4.067159333038146
483,1674856659904.7302,-26030.5,-38018.7,116964.7,138712.8,-5766.7,-59431.5,1.44900000095,1.38900005817,0.16674042565671368,0.223711014853023,-0.024037000629728078,2.1389024484198065,-0.9384713478198102,-4.240933646820553
484,1674856659938.06,-26024.83333333333,-37999.10416666666,116966.875,138722.85416666663,-5779.8125,-59575.4375,1.44900000095,1.38900005817,0.14279214188652417,0.38099648831590915,0.028975040626707544,1.295783971702478,-0.7484216606464563,-4.449711226169867
485,1674856659971.39,-26018.090909090908,-37978.931818181816,116968.75,138750.3409090909,-5811.318181818182,-59797.954545454544,1.44900000095,1.38900005817,0.16685779962367764,0.523484931667935,0.05575562984326881,0.705728340517617,-0.7282541394102243,-5.0163022728200835
486,1674856660004.7202,-26016.0,-37970.0,116970.0,138777.75,-5826.25,-59908.5,1.44900000095,1.38900005817,0.1450149174208263,0.4870498222286089,0.053005381407799396,0.6495641761855103,-0.595560334727495,-4.770484613066119
487,1674856660038.05,-26013.879310344822,-37966.51724137931,116969.79310344828,138869.53448275858,-5845.051724137931,-59972.70689655173,1.44900000095,1.38900005817,0.10955142433175873,0.32590215774473613,0.02918391510182478,1.4669531469822161,-0.6524585493080425,-3.97309486823425
488,1674856660071.38,-26012.0,-37965.0,116969.0,138994.2142857143,-5859.642857142857,-60007.92857142857,1.4490000009499997,1.38900005817,0.06091517949999863,0.13933150041438294,0.002500079337484589,2.4389857967396926,-0.4832953023385178,-2.099944518255434
489,1674856660104.71,-26011.33333333333,-37963.642857142855,116968.33333333331,139100.33333333337,-5875.095238095239,-60109.16666666666,1.44900000095,1.38900005817,0.04667151743159958,0.06357800361024933,-0.016668367687025575,3.2261642444180474,-0.4885025323005407,-2.006869933189129
490,1674856660138.04,-26010.78125,-37962.6875,116967.0625,139222.3125,-5880.6875,-60282.21875,1.44900000095,1.38900005817,0.030983766865960608,0.038301265288797605,-0.027308759448529413,3.5281338495156778,-0.35639363148500314,-3.095423401907625
491,1674856660171.37,-26010.73333333333,-37961.26666666667,116966.06666666668,139314.73333333337,-5895.5,-60471.26666666668,1.44900000095,1.38900005817,0.012667903766678834,0.03733697952270427,-0.029336198196308266,3.205503513643231,-0.3586064487324778,-4.633833475181348
492,1674856660204.7,-26007.73333333333,-37955.75555555556,116964.8,139422.2,-5905.311111111111,-60674.111111111124,1.44900000095,1.38900005817,0.03600373573943667,0.07888112279581862,-0.03533687698318665,3.218988892970584,-0.3021889594620122,-5.650011061668068
493,1674856660238.03,-26005.16666666667,-37951.54166666666,116962.79166666669,139548.375,-5876.541666666668,-60794.625,1.44900000095,1.38900005817,0.056151536631416914,0.11146962272698585,-0.042712597268399856,3.260951324197863,0.04146166366119033,-5.124577805381963
494,1674856660271.36,-26001.548387096773,-37939.06451612903,116962.90322580644,139652.06451612903,-5813.870967741936,-60839.1935483871,1.44900000095,1.38900005817,0.0918586526867559,0.2220435930092377,-0.03163759099408278,3.373649157802317,0.8163693274850584,-3.6796430156731166
495,1674856660304.69,-25995.488888888893,-37915.82222222223,116963.73333333337,139785.86666666667,-5641.044444444445,-60895.62222222223,1.44900000095,1.38900005817,0.12245684697833649,0.39937403719926584,-0.010667647623560298,3.6370316465293726,2.642937425546217,-2.215331585479605
496,1674856660338.02,-25994.04761904762,-37904.16666666666,116963.30952380953,139973.88095238095,-5389.761904761905,-60861.5,1.44900000095,1.3689762183619048,0.11120177959682165,0.47379797182836175,0.005179138008870168,4.255484899497756,4.868285697094329,-0.6688194477926226
497,1674856660371.35,-25993.0,-37898.0,116965.0,140110.5,-5314.0,-60844.5,1.44900000095,1.36000001431,0.08549266371817037,0.4106869699348869,0.020969850577840583,4.584812375284292,4.999210541095349,-0.05307383251389634
498,1674856660404.68,-25992.52,-37887.4,116966.9,140319.86,-5297.68,-60941.74,1.44900000095,1.36000001431,0.029691823641017096,0.28425075753404455,0.03166989860457547,5.340470199220342,3.4339809895884184,-0.4612299425823411
499,1674856660438.01,-25993.478260869564,-37874.5,116969.0,140675.76086956525,-5257.5,-61084.91304347825,1.44900000095,1.3358696025397827,0.005694173012067788,0.29669641737477676,0.05691045874148191,7.01950000548467,1.3227494178048385,-2.234355756404886
500,1674856660471.34,-25994.0,-37872.0,116969.5,140833.25,-5202.3125,-61094.3125,1.44900000095,1.33000004292,-0.010000941494500688,0.2600261696293257,0.045004534148799215,7.228221216572457,1.1169852760313224,-2.4983761048595485
501,1674856660504.67,-25995.53333333333,-37870.66666666666,116969.23333333337,140908.4,-5183.966666666666,-61153.4,1.44900000095,1.3300000429200003,-0.03013638865646998,0.16734977375128923,0.023335592666886517,5.885980307492727,1.1372457363172808,-2.1168110479810536
502,1674856660537.9998,-25995.82608695652,-37870.0,116968.58695652176,140975.26086956525,-5111.95652173913,-61218.15217391304,1.44900000095,1.33000004292,-0.02348068766610985,0.04500454147450635,-0.004130905071445659,2.9953029123287673,1.455583548003843,-1.3325305055210002
503,1674856660571.33,-25997.0,-37870.0,116968.0,141028.48387096773,-5017.161290322581,-61226.677419354826,1.44900000095,1.3145161251909678,-0.030002977751213817,0.020002099829814487,-0.015001488875613053,1.9525358907678871,1.8516926010566952,-1.323786916391191
504,1674856660604.66,-25998.793103448275,-37870.0,116967.10344827586,141099.89655172414,-4939.137931034483,-61225.03448275862,1.44900000095,1.29999995232,-0.03260095163719167,0.00666736660984005,-0.021301000776438036,1.9151587744649265,2.44853051692852,-0.7164187886383905
505,1674856660637.99,-26000.695652173912,-37870.0,116966.43478260867,141183.91304347827,-4782.021739130435,-61250.69565217393,1.44900000095,1.29999995232,-0.04870045343445495,0.0,-0.021523863749105032,2.086726853498402,3.299668830935333,-0.32546582157155163
506,1674856660671.32,-26001.17647058824,-37869.17647058824,116966.82352941176,141242.29411764705,-4636.588235294118,-61293.117647058825,1.44900000095,1.29999995232,-0.04176891622274644,0.008236098424106475,-0.011765920570368743,2.1383165177357086,3.8061079557161417,-0.6644670460550407
507,1674856660704.65,-26001.942857142858,-37869.0,116966.02857142856,141289.6,-4507.6,-61288.37142857142,1.44900000095,1.29999995232,-0.031500669320784574,0.01000098958558652,-0.010749876496192773,1.8972232236140811,4.3158102245594385,-0.6334309689611292
508,1674856660737.98,-26001.35555555556,-37869.88888888888,116965.6,141367.6888888889,-4250.666666666667,-61238.71111111112,1.44900000095,1.29999995232,-0.0065997344595304,0.0011112325564193437,-0.008348699619960823,1.8379414057216683,5.314079126049705,0.11985746311835628
509,1674856660771.31,-25996.4,-37871.68571428571,116965.0,141438.91428571427,-4005.285714285714,-61189.171428571426,1.44900000095,1.29999995232,0.047769314716820686,-0.025094874719649246,-0.018237133318252354,1.9663971767965769,6.313651225958946,1.0395640524609229
510,1674856660804.64,-25996.9,-37873.0,116964.0,141469.2,-3907.8,-61174.6,1.44900000095,1.29999995232,0.05043345994620043,-0.04000400291217834,-0.020287768762865793,1.796177626396205,5.998592940908462,1.1378264689357194
511,1674856660837.97,-25994.957446808512,-37873.382978723406,116964.0,141489.70212765958,-3847.9361702127667,-61164.87234042553,1.44900000095,1.29999995232,0.06398729960528209,-0.03494440715626068,-0.016001635909697953,1.2202537715390311,4.027705435964559,0.7384608895325474
512,1674856660871.3,-25986.390243902442,-37873.414634146335,116964.56097560974,141499.0,-3802.5853658536585,-61181.34146341463,1.44900000095,1.2863902406034151,0.10010730045421383,-0.017290983450102864,-0.004390745936264515,0.6009180446848963,2.0272085947264613,0.07830836622469602
513,1674856660904.63,-25977.82758620689,-37871.0,116961.10344827586,141497.3448275862,-3788.9655172413795,-61200.827586206906,1.44900000095,1.26900005341,0.19074339242914526,0.02000213020468113,-0.028968599469700148,0.2814756424764103,1.1884618859694622,-0.2623029049432262
514,1674856660937.96,-25969.941176470587,-37868.64705882353,116956.11764705885,141497.0,-3781.7647058823527,-61209.35294117648,1.44900000095,1.26900005341,0.2501877629916028,0.04736400126114865,-0.07883148106173761,0.07298572967568155,0.6617802679356343,-0.444850877334124
515,1674856660971.29,-25954.739130434784,-37866.586956521736,116950.54347826086,141497.41304347827,-3770.108695652174,-61216.0652173913,1.44900000095,1.26900005341,0.31654267426074423,0.06828362144004395,-0.14018891707614808,-0.015871236383930842,0.3247994183602479,-0.34727288048997523
516,1674856661004.62,-25936.95833333333,-37858.16666666666,116943.95833333331,141505.14583333337,-3720.229166666666,-61214.35416666666,1.44900000095,1.26900005341,0.40873244401336467,0.12834586710951362,-0.1714678943369731,0.07801767638536565,0.6874306376453064,-0.13527901543885157
517,1674856661037.95,-25930.0,-37846.833333333336,116941.16666666669,141517.66666666663,-3646.833333333334,-61204.0,1.44900000095,1.26900005341,0.3994512833173242,0.21815938969513235,-0.14952461042366588,0.20668776816810777,1.3494508840388326,0.05353539827251669
518,1674856661071.28,-25924.051282051278,-37840.230769230766,116937.89743589744,141529.7435897436,-3569.5128205128203,-61193.69230769231,1.44900000095,1.23899996281,0.3069089651107501,0.26358844413397603,-0.1264729790003731,0.32333795577493746,2.006160041695859,0.223751706183852
519,1674856661104.61,-25910.227272727272,-37830.568181818184,116932.40909090909,141551.25,-3434.9772727272725,-61174.75,1.44900000095,1.23899996281,0.2673372229083028,0.2760126330086983,-0.11550390841005882,0.4610876119028475,2.8528029096638328,0.3960811049034196
520,1674856661137.94,-25889.222222222223,-37825.75555555556,116926.73333333337,141566.88888888888,-3301.3111111111107,-61180.111111111124,1.44900000095,1.23899996281,0.4078191424832802,0.21079871611416856,-0.14434784555104133,0.49227144115206184,3.455569471208307,0.23891182742118625
521,1674856661171.2698,-25875.0,-37822.0,116923.0,141577.0,-3256.0,-61179.0,1.44900000095,1.23899996281,0.49056330747917887,0.18232612521158917,-0.1489895979545595,0.4726121422778888,3.135447511237454,0.1469371149387851
522,1674856661204.6,-25856.862745098042,-37805.43137254902,116917.76470588235,141595.4705882353,-3253.921568627451,-61159.17647058825,1.44900000095,1.23899996281,0.5336986471619847,0.25139205668328013,-0.14645845858696036,0.4422496040267057,1.810746829563908,0.15574874059363245
523,1674856661237.93,-25821.604651162797,-37782.232558139534,116904.37209302324,141619.79069767438,-3258.0,-61141.06976744186,1.44900000095,1.212488360186279,0.6762440459467198,0.4352732420849376,-0.22363511346226603,0.5290709240716465,0.43315627957511654,0.39045152237682057
524,1674856661271.26,-25802.83333333333,-37757.333333333336,116897.0,141636.94444444447,-3243.277777777778,-61129.111111111124,1.44900000095,1.20899999142,0.7217384030514609,0.6467303096015987,-0.26002599069137405,0.5995034181968488,0.12723419644947173,0.4989374875167452
525,1674856661304.59,-25789.103448275866,-37723.06896551724,116893.96551724135,141656.6896551724,-3237.0,-61117.34482758621,1.44900000095,1.20899999142,0.6776617287760178,0.8237062096876664,-0.23801611117812985,0.6122522410739614,0.16923191408398597,0.4183586116673883
526,1674856661337.92,-25776.92307692308,-37670.94230769231,116890.44230769233,141697.90384615384,-3244.9038461538453,-61096.057692307695,1.44900000095,1.2003461535190385,0.4468602733064304,1.1130150156161291,-0.13931171604355094,0.7812107938455878,0.13097374991101426,0.4501662721717492
527,1674856661371.25,-25773.5,-37655.0,116885.875,141729.375,-3254.5,-61077.125,1.44900000095,1.17900002003,0.2933628742621828,1.023437096633614,-0.11126112341875675,0.9243988478147074,-0.1122337615062915,0.5199134431884854
528,1674856661404.58,-25771.395348837206,-37643.95348837209,116881.95348837208,141762.27906976745,-3236.139534883721,-61048.6046511628,1.44900000095,1.17900002003,0.17709918143924275,0.7912358588496037,-0.12013227843519464,1.0560002899131502,0.008604912530482641,0.6874704593011911
529,1674856661437.91,-25768.55769230769,-37635.28846153846,116875.28846153848,141822.75,-3188.6730769230767,-60958.38461538463,1.44900000095,1.1464615785184615,0.08366222415097317,0.35657391792233467,-0.15155374992173345,1.2485879003618894,0.5623660877831312,1.3768718379776248
530,1674856661471.24,-25763.98795461253,-37632.38969644709,116870.94424745273,141864.1748409123,-3164.5729946516967,-60866.247206990745,1.44900000095,1.1256854360045156,0.09512995176704303,0.22612575283428682,-0.1493225959698526,1.348134492370306,0.8993613586528989,2.1089904948021174
531,1674856661504.57,-25759.418181818182,-37629.490909090906,116866.6,141905.6,-3140.472727272728,-60774.10909090909,1.44900000095,1.104909133913455,0.11978357566304372,0.1446405525779709,-0.15355036708615222,1.4333537077617657,0.9567649871028839,2.7452303000401344
532,1674856661537.9,-25753.38095238096,-37623.47619047618,116856.5,141962.85714285713,-3110.8809523809527,-60636.83333333334,1.44900000095,1.07800002893,0.15178266401940063,0.1181346877907777,-0.1879037051798035,1.4012124598042346,0.7779993895179654,3.215836922519761
533,1674856661571.23,-25753.3,-37621.3,116851.7,141980.6,-3098.0,-60592.9,1.44900000095,1.05799996853,0.106890426869876,0.11090823593069891,-0.19246200946922143,1.1643694929139017,0.6657971333621157,2.7337490930247146
